,Label
18840,0
23693,0
24375,0
7994,1
11422,0
12797,0
14662,0
691,1
11309,1
14186,0
9972,1
27165,0
12685,0
21830,0
25833,0
10578,1
18072,0
11816,0
3512,1
4781,1
12431,0
2585,1
16130,0
4100,1
19039,0
20816,0
19091,0
4072,1
16487,0
11692,0
18138,0
21899,0
26736,0
5913,1
120,1
13457,0
13657,0
797,1
3735,1
30051,0
18328,0
9294,1
11433,0
23832,0
12000,0
12047,0
20408,0
4452,1
5258,1
25011,0
11214,1
2247,1
7223,1
12521,0
11169,1
28305,0
22414,0
30098,0
5314,1
12070,0
23679,0
6818,1
29771,0
3586,1
26574,0
4556,1
19271,0
12135,0
27418,0
23600,0
3718,1
17264,0
30338,0
18985,0
13114,0
8845,1
24777,0
21775,0
15908,0
29633,0
22842,0
19976,0
3371,1
23751,0
1974,1
223,1
8523,1
29848,0
12488,0
12775,0
20288,0
19142,1
11576,0
29711,0
4473,1
3525,1
27238,0
20121,0
4870,1
25447,0
15888,0
4611,1
19934,0
24067,0
25213,0
11696,0
24148,0
6086,1
23643,0
5341,1
27456,0
23398,0
25543,0
16949,0
10873,1
8139,1
15,1
13697,0
5668,1
12808,0
12931,0
25553,0
887,1
18165,0
7663,1
26271,0
5557,1
2060,1
16627,0
5145,1
25725,0
10169,1
3926,1
24014,0
2939,1
22933,0
69,1
5215,1
18394,0
12374,0
2364,1
30236,0
21111,0
22829,0
28624,0
1618,1
9049,1
9758,1
11351,0
5673,1
29954,0
15495,0
7730,1
6401,1
13827,0
11914,0
19270,0
26620,0
8952,1
27663,0
25424,0
24830,0
2210,1
30385,0
11295,1
3688,1
7617,1
21096,0
13647,0
24642,0
1911,1
14554,0
11324,1
4666,1
8799,1
22659,0
10753,1
19890,0
12966,0
13189,0
1170,1
8889,1
23927,0
8497,1
28127,0
3428,1
18422,0
27744,0
367,1
3228,1
22236,0
8628,1
19145,1
22195,0
8008,1
22761,0
28528,0
27837,0
5906,1
14639,0
17508,0
8229,1
13187,0
28022,0
10638,1
13615,0
1497,1
23012,0
24238,0
4570,1
9410,1
4988,1
17041,0
23829,0
27169,0
10926,1
15282,0
17102,0
29521,0
21013,0
17771,0
2812,1
2445,1
1179,1
9073,1
17205,0
12976,0
11087,1
20592,0
28611,0
25588,0
28044,0
28941,0
4524,1
10222,1
27581,0
22055,0
13896,0
1958,1
5116,1
3897,1
21178,0
27535,0
12184,0
13611,0
15798,0
4282,1
17410,0
15412,0
28842,0
11833,0
4114,1
20624,0
29629,0
23074,0
21595,0
23212,0
4478,1
17665,0
8236,1
25822,0
1194,1
28519,0
20139,0
13514,0
14415,0
7001,1
1660,1
28709,0
6129,1
23925,0
24787,0
18531,0
22947,0
6986,1
22192,0
6479,1
20196,0
24695,0
11270,1
998,1
7291,1
11101,1
5289,1
7577,1
23117,0
25337,0
9407,1
15832,0
28404,0
8939,1
5091,1
6202,1
3723,1
10983,1
2510,1
245,1
8985,1
5635,1
20878,0
25737,0
2049,1
28141,0
6384,1
28635,0
4196,1
20785,0
10667,1
18463,0
17042,0
2079,1
5598,1
416,1
28768,0
6929,1
24132,0
30149,0
12116,0
14948,0
5357,1
25890,0
21138,0
10992,1
815,1
17129,0
3429,1
24072,0
28448,0
3053,1
10624,1
11073,1
1313,1
9259,1
20096,0
24379,0
19097,0
480,1
25674,0
26612,0
9805,1
14866,0
2796,1
18395,0
22169,0
6301,1
3869,1
1156,1
12592,0
20914,0
17012,0
10650,1
23241,0
24687,0
25292,0
17231,0
13399,0
29347,0
4592,1
144,1
27341,0
30493,0
28203,0
16192,0
9054,1
24706,0
14065,0
2220,1
4365,1
5453,1
30439,0
19334,0
12801,0
28344,0
17154,0
10895,1
15754,0
17252,0
17701,0
13590,0
20004,0
27458,0
23507,0
28952,0
11786,0
4474,1
13014,0
24293,0
15801,0
13859,0
4942,1
2620,1
27199,0
14032,0
27777,0
27074,0
2978,1
16088,0
11911,0
19605,0
5384,1
1267,1
26038,0
25805,0
20958,0
29070,0
24551,0
17339,0
870,1
16129,0
7530,1
27256,0
24201,0
13959,0
24555,0
26187,0
3237,1
21043,0
1737,1
5655,1
9817,1
18056,0
22507,0
516,1
30646,0
30034,0
16010,0
27050,0
24332,0
614,1
22368,0
14632,0
3970,1
20516,0
25628,0
12857,0
1248,1
2946,1
15267,0
30630,0
22624,0
6273,1
14042,0
2814,1
17899,0
3628,1
20652,0
29679,0
25682,0
21520,0
17353,0
9662,1
17073,0
23874,0
21738,0
6839,1
26949,0
11028,1
17043,0
3776,1
19201,0
13471,0
10285,1
4204,1
22249,0
14136,0
3032,1
13557,0
26192,0
13936,0
15075,0
10136,1
1177,1
8196,1
10108,1
19869,0
14582,0
9766,1
3944,1
9571,1
7338,1
13378,0
18622,0
14288,0
20570,0
22092,0
20527,0
11988,0
4257,1
8673,1
19103,0
5802,1
22877,0
19163,1
7853,1
16326,0
2828,1
21774,0
12645,0
20036,0
13277,0
26325,0
28040,0
24806,0
14776,0
5358,1
22873,0
13872,0
29832,0
23592,0
30208,0
18454,0
14131,0
30524,0
18849,0
16576,0
2788,1
4856,1
5480,1
23652,0
5308,1
17609,0
27122,0
10678,1
5898,1
22156,0
10051,1
13078,0
4573,1
24951,0
18596,0
10453,1
7205,1
6480,1
775,1
26412,0
19336,0
8080,1
16188,0
5231,1
4093,1
2813,1
10809,1
3370,1
26362,0
1477,1
27400,0
8519,1
16631,0
19917,0
12535,0
15210,0
17282,0
25218,0
6927,1
29498,0
12591,0
25359,0
28749,0
6861,1
30164,0
2158,1
984,1
16275,0
6073,1
11377,0
702,1
16632,0
13419,0
6935,1
1655,1
1842,1
1359,1
21801,0
18503,0
4520,1
16465,0
30202,0
18791,0
10361,1
15253,0
14840,0
20873,0
21658,0
26799,0
4145,1
22107,0
27779,0
28911,0
20669,0
25224,0
26964,0
11267,1
12394,0
20544,0
2098,1
5875,1
8245,1
17849,0
1516,1
5019,1
26380,0
25735,0
16831,0
12554,0
10449,1
22072,0
10440,1
432,1
16826,0
5440,1
13138,0
15316,0
15009,0
3567,1
954,1
4805,1
26179,0
14714,0
29984,0
2129,1
24997,0
19986,0
29924,0
9989,1
12600,0
3579,1
27909,0
15455,0
8537,1
21470,0
5858,1
11155,1
7621,1
20799,0
9406,1
22396,0
30723,0
20899,0
23222,0
2940,1
6824,1
3327,1
12806,0
3425,1
19268,0
19333,0
12777,0
27623,0
3787,1
18445,0
17518,0
17698,0
2931,1
10417,1
28322,0
16168,0
4877,1
23484,0
20207,0
29431,0
7262,1
18914,0
29182,0
11580,0
9751,1
5580,1
21357,0
18115,0
20847,0
19100,0
3113,1
3077,1
17488,0
13516,0
6882,1
5865,1
18148,0
683,1
5616,1
6254,1
29249,0
14021,0
7330,1
28052,0
8127,1
1196,1
6209,1
2374,1
958,1
2492,1
1808,1
15974,0
28636,0
17422,0
2798,1
21952,0
1829,1
3456,1
19210,0
29842,0
10452,1
19768,0
24600,0
19553,0
10585,1
28659,0
20218,0
26395,0
10307,1
23701,0
25873,0
753,1
18357,0
1407,1
3188,1
30641,0
23638,0
15143,0
9330,1
18568,0
17973,0
30239,0
8308,1
24571,0
1368,1
4913,1
14656,0
15766,0
26119,0
25230,0
6229,1
23611,0
9726,1
25886,0
28839,0
28114,0
6052,1
171,1
7587,1
3813,1
16097,0
737,1
25372,0
8870,1
16504,0
15534,0
10698,1
19996,0
15076,0
15846,0
3468,1
23604,0
1252,1
26807,0
30001,0
1112,1
14147,0
7354,1
3664,1
11256,1
25631,0
11774,0
525,1
15062,0
18983,0
21625,0
17222,0
24336,0
18675,0
18046,0
27930,0
4698,1
23372,0
10816,1
5141,1
8861,1
21422,0
6138,1
14312,0
14592,0
535,1
26551,0
17261,0
28123,0
4796,1
20862,0
7337,1
16510,0
28829,0
13707,0
15296,0
30375,0
6999,1
5422,1
23401,0
15355,0
20115,0
16024,0
22071,0
2860,1
3642,1
19405,0
15581,0
20279,0
12838,0
7702,1
26974,0
2228,1
13820,0
16785,0
6976,1
29765,0
9266,1
24450,0
29316,0
14558,0
30211,0
15105,0
18577,0
16950,0
9001,1
4032,1
9808,1
28905,0
20518,0
12977,0
26553,0
4034,1
7640,1
24005,0
16812,0
21208,0
8682,1
18482,0
7605,1
11977,0
27863,0
25048,0
14384,0
19595,0
5320,1
15134,0
16688,0
28131,0
16611,0
23031,0
14547,0
6354,1
15079,0
9530,1
25058,0
494,1
12123,0
12682,0
29337,0
6900,1
29066,0
6872,1
19723,0
5304,1
6716,1
9547,1
13272,0
28024,0
17334,0
2073,1
7699,1
1086,1
17317,0
6211,1
11111,1
3114,1
30296,0
7353,1
29417,0
30237,0
23387,0
23585,0
24791,0
16545,0
1350,1
27399,0
2725,1
13683,0
2838,1
1882,1
10102,1
25808,0
22764,0
11506,0
14884,0
12354,0
29968,0
28840,0
2033,1
12732,0
10434,1
16250,0
3348,1
24909,0
29397,0
11312,1
5387,1
11231,1
2319,1
12713,0
11495,0
7293,1
26497,0
14309,0
1340,1
8060,1
14689,0
18299,0
15483,0
13327,0
4128,1
16544,0
29030,0
26100,0
6111,1
15268,0
12083,0
4944,1
2055,1
19454,0
14520,0
29188,0
6426,1
18308,0
4398,1
20047,0
5452,1
4025,1
10737,1
27488,0
28172,0
10477,1
17633,0
22280,0
19009,0
27294,0
21572,0
10934,1
1634,1
30161,0
16244,0
26773,0
9323,1
11462,0
18524,0
3712,1
30601,0
28303,0
17574,0
4480,1
13977,0
16007,0
14195,0
5172,1
73,1
24353,0
26085,0
10348,1
2264,1
9947,1
15922,0
27013,0
22400,0
3508,1
18334,0
17715,0
46,1
14074,0
20166,0
7885,1
18603,0
14701,0
28302,0
14072,0
23847,0
12384,0
26227,0
25409,0
17522,0
26014,0
8303,1
18059,0
8538,1
23346,0
10984,1
20560,0
19820,0
3924,1
12829,0
17569,0
167,1
25045,0
26987,0
21154,0
8443,1
24361,0
15305,0
25439,0
20242,0
9725,1
4112,1
15174,0
15280,0
22589,0
22305,0
342,1
18301,0
13566,0
7061,1
1226,1
12745,0
22739,0
1609,1
11511,0
19511,0
4012,1
16374,0
23290,0
14091,0
19164,0
23161,0
29345,0
13295,0
13104,0
15569,0
11016,1
16517,0
7888,1
12475,0
22460,0
10732,1
8416,1
26518,0
6130,1
29359,0
5929,1
7922,1
15276,0
10156,1
10670,1
17191,0
5558,1
8142,1
16541,0
15726,0
21986,0
19186,0
7304,1
3663,1
20827,0
10593,1
14717,0
9449,1
4544,1
7112,1
24197,0
2993,1
12835,0
6294,1
30354,0
24590,0
4837,1
30570,0
28249,0
12622,0
20210,0
5827,1
24885,0
18846,0
17181,0
24925,0
23070,0
14280,0
6693,1
24095,0
30670,0
3150,1
365,1
15249,0
27792,0
7460,1
21461,0
28746,0
9704,1
10486,1
2335,1
27539,0
27138,0
9557,1
2628,1
21348,0
9213,1
30342,0
28810,0
7867,1
8410,1
25813,0
22381,0
18375,0
18872,0
16775,0
28969,0
6271,1
5484,1
21647,0
6171,1
10794,1
29847,0
24354,0
25326,0
22304,0
23504,0
8312,1
5507,1
22570,0
20001,0
11320,1
23735,0
7902,1
11725,0
22725,0
29348,0
28657,0
7281,1
19043,0
11475,0
23321,0
3814,1
27311,0
29411,0
19762,0
25766,0
14858,0
6231,1
8290,1
10393,1
11171,1
2382,1
10402,1
24626,0
10436,1
30747,0
11780,0
21831,0
27821,0
10017,1
23181,0
26390,0
26141,0
27550,0
29876,0
27598,0
11901,0
30257,0
3949,1
476,1
16658,0
18075,0
11027,1
7517,1
26581,0
22417,0
19433,0
11578,0
21191,0
16979,0
2885,1
23767,0
27613,0
6596,1
15708,0
17103,0
21434,0
4444,1
6937,1
15557,0
7764,1
1997,1
23295,0
5899,1
13984,0
27233,0
27166,0
16359,0
28782,0
9501,1
8565,1
19185,0
15944,0
24312,0
12839,0
7305,1
21605,0
21464,0
15796,0
18304,0
5696,1
8979,1
11012,1
10512,1
20645,0
27793,0
28983,0
13448,0
10945,1
18269,0
5478,1
23428,0
7464,1
463,1
15029,0
22152,0
18252,0
13161,0
3981,1
4639,1
15245,0
20302,0
23417,0
24121,0
14140,0
17468,0
21639,0
26674,0
11389,0
15018,0
12104,0
30307,0
8203,1
6591,1
11540,0
536,1
20836,0
15302,0
14333,0
13190,0
12163,0
14876,0
28876,0
28779,0
14000,0
16392,0
7319,1
22773,0
50,1
18589,0
26493,0
29605,0
27038,0
8654,1
14742,0
15328,0
7229,1
26036,0
2230,1
2991,1
25984,0
21742,0
3051,1
27780,0
6120,1
29526,0
26714,0
20107,0
17920,0
6505,1
3516,1
20504,0
8514,1
15775,0
13530,0
28607,0
22490,0
9310,1
12355,0
26934,0
19914,0
8044,1
3883,1
8068,1
8388,1
546,1
12002,0
7081,1
21553,0
2918,1
5429,1
21923,0
30128,0
15646,0
2156,1
7748,1
21783,0
8830,1
3156,1
14240,0
28851,0
3095,1
14491,0
19815,0
3725,1
68,1
24788,0
2307,1
4992,1
24407,0
17875,0
177,1
9707,1
14854,0
8415,1
18297,0
8187,1
5997,1
9651,1
23274,0
17530,0
11601,0
118,1
21457,0
1048,1
17552,0
1489,1
19263,0
19806,0
30004,0
7007,1
26317,0
25921,0
30173,0
8617,1
21872,0
14180,0
12886,0
9104,1
2153,1
21172,0
3257,1
27398,0
22818,0
24573,0
20539,0
16768,0
907,1
19236,0
9005,1
30025,0
11341,0
12963,0
3195,1
27144,0
10773,1
26578,0
10085,1
8498,1
9962,1
7130,1
1840,1
10111,1
9949,1
18972,0
15374,0
17355,0
6022,1
4980,1
15008,0
2635,1
22401,0
27614,0
19837,0
12826,0
10239,1
22596,0
15956,0
7515,1
25744,0
27955,0
21083,0
27505,0
18945,0
28770,0
4149,1
2007,1
22112,0
5620,1
925,1
26153,0
19449,0
28234,0
28914,0
26332,0
6742,1
21177,0
5961,1
10906,1
10302,1
1936,1
1627,1
9904,1
22640,0
9017,1
24215,0
14124,0
1147,1
17879,0
10648,1
29005,0
30022,0
27389,0
7157,1
13786,0
13816,0
22715,0
26746,0
226,1
14874,0
10573,1
13044,0
18763,0
16995,0
25525,0
1145,1
20760,0
1964,1
5468,1
21318,0
25524,0
29123,0
14203,0
23818,0
18381,0
11043,1
16883,0
26365,0
22874,0
29392,0
5026,1
28872,0
10501,1
22094,0
24405,0
17843,0
18319,0
8278,1
18913,0
15574,0
24370,0
5036,1
7956,1
19792,0
16092,0
9230,1
25123,0
8247,1
11524,0
25978,0
24688,0
7720,1
24548,0
11430,0
7448,1
1285,1
17199,0
9475,1
20679,0
14486,0
28434,0
3069,1
1358,1
13898,0
8808,1
13077,0
29321,0
3983,1
19955,0
7920,1
16975,0
19217,0
10674,1
24349,0
16402,0
1606,1
14534,0
20510,0
1121,1
14492,0
26310,0
13721,0
11925,0
15749,0
29938,0
17216,0
27966,0
6774,1
4005,1
18409,0
18643,0
27922,0
9795,1
18121,0
30190,0
18041,0
16783,0
20062,0
11008,1
17306,0
16825,0
8367,1
30108,0
12400,0
6172,1
2271,1
6597,1
10438,1
13815,0
28304,0
1564,1
20659,0
2321,1
3151,1
22406,0
27696,0
10328,1
2799,1
18920,0
20015,0
29272,0
27762,0
27607,0
15382,0
20598,0
4435,1
2661,1
23681,0
16926,0
19077,0
6785,1
27671,0
8925,1
21530,0
9857,1
3056,1
21453,0
4466,1
4952,1
22118,0
8905,1
14570,0
12322,0
18413,0
11360,0
9436,1
19537,0
25183,0
997,1
27112,0
21951,0
3088,1
8505,1
1596,1
7107,1
24568,0
11037,1
17002,0
15849,0
323,1
8344,1
7706,1
23039,0
26583,0
23616,0
23493,0
816,1
15153,0
29648,0
22149,0
9086,1
26248,0
17967,0
21708,0
16405,0
17246,0
1556,1
17978,0
17891,0
14230,0
5931,1
15822,0
18759,0
7671,1
9158,1
6293,1
8147,1
21133,0
5007,1
6833,1
11406,0
6280,1
12523,0
18208,0
1026,1
8512,1
19843,0
12485,0
2440,1
20688,0
23733,0
613,1
8664,1
16070,0
19422,0
24441,0
14715,0
6909,1
5010,1
17010,0
16311,0
25146,0
24254,0
12653,0
21714,0
7402,1
29606,0
5602,1
1965,1
28639,0
8914,1
26956,0
21211,0
21651,0
25032,0
19710,0
30083,0
26725,0
26731,0
21851,0
29255,0
23718,0
10351,1
26273,0
27831,0
9147,1
8413,1
19989,0
16215,0
7550,1
18011,0
9641,1
7714,1
19356,0
8397,1
8360,1
18477,0
2953,1
29691,0
17840,0
20200,0
15197,0
23972,0
15414,0
25742,0
18807,0
26208,0
18590,0
29653,0
11195,1
9342,1
627,1
21066,0
24294,0
29881,0
22314,0
13525,0
4385,1
16385,0
12650,0
28522,0
20414,0
28661,0
8530,1
15914,0
30432,0
30323,0
11598,0
13748,0
5905,1
2766,1
19549,0
13642,0
24196,0
18332,0
9510,1
19583,0
23677,0
9974,1
3637,1
12270,0
20184,0
11610,0
29531,0
28660,0
21690,0
12727,0
7850,1
10764,1
1782,1
5855,1
22212,0
23415,0
28149,0
20563,0
6387,1
13942,0
569,1
19514,0
18621,0
22380,0
25887,0
27544,0
25115,0
7410,1
18794,0
15031,0
20123,0
22957,0
22524,0
28511,0
5930,1
29638,0
4141,1
6830,1
8161,1
11982,0
12864,0
9521,1
3231,1
25395,0
2458,1
19698,0
27102,0
19291,0
13774,0
7416,1
29377,0
12626,0
24851,0
6471,1
11820,0
25080,0
7923,1
9771,1
8577,1
26367,0
1454,1
25426,0
28061,0
11146,1
16086,0
18404,0
22413,0
4754,1
14274,0
15321,0
13658,0
8489,1
20437,0
26261,0
7698,1
5600,1
17171,0
24387,0
17316,0
11806,0
2401,1
27163,0
7051,1
9816,1
20450,0
8386,1
23110,0
25996,0
15333,0
14916,0
25613,0
17170,0
10959,1
30246,0
27379,0
24089,0
2657,1
17583,0
13063,0
6761,1
28555,0
25937,0
17741,0
11234,1
4746,1
9279,1
7744,1
1690,1
11697,0
13935,0
5711,1
23228,0
2627,1
13273,0
11683,0
9169,1
10679,1
374,1
19252,0
8046,1
21376,0
15516,0
12506,0
8747,1
20284,0
4943,1
21058,0
24633,0
29502,0
22505,0
6859,1
7173,1
610,1
7454,1
25911,0
15983,0
10744,1
612,1
17945,0
14641,0
9734,1
22408,0
29285,0
17690,0
29296,0
17345,0
692,1
19505,0
29677,0
12615,0
13928,0
26080,0
12371,0
12811,0
7260,1
20979,0
18640,0
20479,0
1100,1
15497,0
15300,0
26478,0
3484,1
26028,0
14593,0
9803,1
22035,0
13246,0
23888,0
10872,1
17206,0
26206,0
17896,0
22616,0
23774,0
26249,0
7814,1
2028,1
11743,0
800,1
15233,0
24288,0
28459,0
28059,0
13432,0
29096,0
7599,1
5266,1
19667,0
11078,1
4334,1
13649,0
6634,1
4429,1
9109,1
25815,0
7755,1
2330,1
20619,0
11187,1
14411,0
4166,1
604,1
1705,1
4110,1
8359,1
16533,0
406,1
9233,1
20887,0
6576,1
9910,1
5736,1
21866,0
23831,0
24740,0
13375,0
8049,1
11918,0
719,1
26422,0
23742,0
1791,1
29671,0
28033,0
29222,0
21012,0
18561,0
6686,1
8834,1
17297,0
26697,0
8642,1
12985,0
30228,0
12006,0
5834,1
12219,0
8922,1
29121,0
9995,1
24811,0
14437,0
29738,0
28499,0
18766,0
18876,0
7333,1
16281,0
23069,0
30171,0
2433,1
27243,0
21882,0
14627,0
27787,0
2551,1
15299,0
15676,0
18396,0
16720,0
4205,1
9806,1
30471,0
29002,0
15069,0
3233,1
28182,0
17676,0
5015,1
8788,1
9254,1
10107,1
15375,0
10742,1
16426,0
4619,1
13268,0
14559,0
11368,0
14023,0
10056,1
25772,0
14573,0
23572,0
11882,0
9136,1
4974,1
10837,1
26330,0
10022,1
10416,1
29590,0
3837,1
14658,0
11293,1
23514,0
17753,0
16531,0
22958,0
15442,0
1140,1
22140,0
25136,0
26935,0
4233,1
7162,1
25404,0
29045,0
3460,1
24192,0
28445,0
7623,1
18627,0
7970,1
20029,0
8574,1
30731,0
16563,0
5174,1
17033,0
3829,1
2611,1
8978,1
15410,0
3205,1
14052,0
29200,0
19099,0
4850,1
30213,0
22203,0
17979,0
25202,0
11107,1
25759,0
5824,1
11975,0
11452,0
12159,0
8228,1
13490,0
12954,0
27848,0
30452,0
16684,0
9365,1
6689,1
18479,0
22028,0
5774,1
24377,0
17639,0
8999,1
7296,1
9773,1
29313,0
26106,0
9295,1
9028,1
27897,0
27860,0
12538,0
17995,0
27386,0
16529,0
20466,0
7197,1
7149,1
29859,0
15277,0
19442,0
19112,0
4813,1
27227,0
13916,0
5547,1
109,1
29943,0
10605,1
28362,0
19528,0
13456,0
15465,0
29528,0
5591,1
4757,1
7026,1
11860,0
88,1
22329,0
4726,1
1132,1
19481,0
7471,1
19305,0
15606,0
21789,0
3687,1
11742,0
15363,0
29621,0
4013,1
28076,0
19262,0
11891,0
27659,0
11357,0
11739,0
229,1
12567,0
23235,0
2395,1
10005,1
19061,0
5385,1
9513,1
20815,0
20,1
846,1
16218,0
23586,0
1639,1
21220,0
28098,0
4807,1
8758,1
28188,0
3963,1
4818,1
3081,1
29719,0
24210,0
6616,1
24908,0
10980,1
9045,1
14881,0
28449,0
14723,0
2928,1
19601,0
17643,0
19563,0
1247,1
5643,1
23549,0
19992,0
204,1
19367,0
26738,0
5417,1
25127,0
22354,0
26852,0
5194,1
27490,0
30133,0
22819,0
19448,0
14100,0
25600,0
25811,0
28468,0
9103,1
19801,0
11024,1
1292,1
3518,1
4399,1
25925,0
7208,1
22190,0
10611,1
24391,0
13929,0
29811,0
3630,1
12348,0
14424,0
11084,1
2282,1
2896,1
15710,0
2162,1
4623,1
16955,0
15258,0
19175,0
16386,0
22777,0
26073,0
13910,0
25714,0
6684,1
9983,1
25079,0
20017,0
18082,0
18963,0
13573,0
12706,0
1383,1
17184,0
30291,0
13957,0
9128,1
15357,0
19643,0
14920,0
22248,0
7374,1
28663,0
8205,1
12876,0
272,1
30401,0
23182,0
25663,0
21485,0
17268,0
19832,0
10608,1
10168,1
15152,0
4555,1
23859,0
12911,0
9814,1
22960,0
5079,1
7300,1
29218,0
4723,1
21370,0
9471,1
13988,0
6879,1
16460,0
21188,0
26231,0
4916,1
22918,0
439,1
21980,0
5805,1
19587,0
503,1
1786,1
27041,0
29170,0
3314,1
29239,0
26627,0
18489,0
10808,1
16910,0
27796,0
8496,1
11318,1
8786,1
2884,1
28324,0
14164,0
19545,0
28502,0
17880,0
27681,0
9399,1
22535,0
11744,0
13562,0
19329,0
23184,0
1736,1
1333,1
778,1
23491,0
13556,0
25201,0
9053,1
29291,0
1626,1
13877,0
24188,0
3668,1
11143,1
13355,0
25178,0
19770,0
20116,0
13560,0
4688,1
27498,0
12440,0
1369,1
14548,0
25227,0
11212,1
28054,0
29097,0
7474,1
2752,1
13879,0
13782,0
22914,0
1000,1
5623,1
20105,0
13504,0
11544,0
13602,0
13211,0
30695,0
21180,0
13645,0
26911,0
25974,0
22108,0
9397,1
4784,1
3672,1
20102,0
6767,1
10380,1
16834,0
25375,0
9427,1
6119,1
15896,0
19994,0
7548,1
8446,1
819,1
12856,0
5097,1
6728,1
23614,0
15492,0
9003,1
12834,0
8663,1
19384,0
27677,0
11428,0
21990,0
29266,0
17613,0
23457,0
15480,0
11889,0
21807,0
9695,1
22378,0
12032,0
21086,0
27504,0
21855,0
11019,1
25246,0
16779,0
18352,0
2547,1
17400,0
1365,1
28177,0
13596,0
2747,1
9613,1
20129,0
8279,1
27891,0
24766,0
15860,0
668,1
28646,0
19116,1
24880,0
30020,0
11144,1
29227,0
24112,0
637,1
22790,0
8102,1
21144,0
19729,0
23076,0
29284,0
25544,0
15582,0
26473,0
28145,0
6304,1
9948,1
29623,0
24541,0
25565,0
5167,1
14883,0
7951,1
7506,1
30309,0
7102,1
7820,1
3446,1
15802,0
27896,0
14028,0
22781,0
14908,0
8118,1
16990,0
16879,0
6420,1
27392,0
21691,0
29058,0
27343,0
20434,0
4872,1
13512,0
773,1
3864,1
28921,0
23316,0
15111,0
2516,1
5402,1
23065,0
2522,1
4506,1
29164,0
10675,1
18181,0
13841,0
11843,0
19115,0
6247,1
19124,1
1742,1
6534,1
13585,0
3462,1
22658,0
22689,0
26865,0
5462,1
7159,1
17310,0
21400,0
23420,0
15187,0
27474,0
15057,0
6920,1
9634,1
27812,0
30551,0
17037,0
15823,0
17131,0
13252,0
13849,0
4096,1
28073,0
16642,0
29997,0
28776,0
5228,1
22255,0
28386,0
9724,1
12046,0
345,1
6145,1
17263,0
23140,0
15194,0
5819,1
27419,0
23207,0
7041,1
10842,1
29049,0
4595,1
7683,1
24747,0
9187,1
30382,0
9711,1
7128,1
1925,1
29274,0
12693,0
21072,0
8151,1
30316,0
2053,1
8745,1
16114,0
20086,0
18088,0
13156,0
19540,0
6297,1
1843,1
23025,0
1774,1
30318,0
10069,1
18412,0
1916,1
7870,1
10659,1
13531,0
13021,0
7456,1
9485,1
2850,1
6538,1
24378,0
4908,1
11255,1
2096,1
12783,0
20137,0
1395,1
7487,1
29599,0
5640,1
13803,0
24990,0
23556,0
27170,0
23477,0
16447,0
17340,0
25855,0
11673,0
21689,0
29158,0
9708,1
27451,0
22026,0
20008,0
21950,0
22039,0
4054,1
20146,0
26074,0
21695,0
2105,1
15461,0
18545,0
27947,0
11020,1
20707,0
2919,1
11316,1
4161,1
2076,1
18120,0
11730,0
2388,1
26428,0
3748,1
16407,0
10500,1
16297,0
14983,0
1841,1
15334,0
10104,1
15044,0
20971,0
10782,1
13610,0
28364,0
17782,0
9373,1
25571,0
7681,1
8645,1
16810,0
7959,1
19303,0
18010,0
12815,0
10028,1
3565,1
15083,0
7760,1
27499,0
13656,0
30119,0
2737,1
12900,0
16472,0
4685,1
7595,1
4360,1
9929,1
5826,1
22636,0
17177,0
16580,0
30268,0
4450,1
30625,0
20596,0
12133,0
15078,0
2046,1
3006,1
19905,0
28181,0
30352,0
25521,0
8528,1
990,1
16562,0
3631,1
28561,0
632,1
12652,0
21644,0
7485,1
19596,0
23020,0
25513,0
5936,1
7527,1
13080,0
2329,1
16119,0
13886,0
25712,0
5411,1
667,1
9198,1
11209,1
13043,0
1165,1
27938,0
7086,1
18611,0
24352,0
29142,0
21535,0
8777,1
29120,0
4136,1
14859,0
17670,0
17095,0
27870,0
14907,0
260,1
8180,1
4973,1
15637,0
10523,1
25891,0
12380,0
9173,1
23884,0
352,1
3817,1
15145,0
12465,0
23103,0
26078,0
25635,0
11487,0
29018,0
9741,1
11950,0
25924,0
20482,0
6265,1
5856,1
12586,0
26510,0
2140,1
1532,1
3836,1
28597,0
9421,1
5144,1
4559,1
23820,0
5622,1
7463,1
23739,0
25498,0
13244,0
23259,0
20385,0
14928,0
20249,0
5897,1
23961,0
6867,1
1191,1
4299,1
9029,1
24848,0
1070,1
6287,1
22128,0
7154,1
18629,0
11607,0
27061,0
25347,0
20623,0
17338,0
16258,0
29624,0
19324,0
1577,1
26197,0
30536,0
18998,0
11349,0
4085,1
13564,0
2958,1
3334,1
2012,1
20534,0
19026,0
325,1
29168,0
7191,1
4991,1
30717,0
24231,0
24976,0
17054,0
23197,0
20440,0
373,1
20996,0
21488,0
12500,0
20352,0
13770,0
25941,0
810,1
4947,1
15561,0
22082,0
20653,0
25219,0
17835,0
1817,1
6,1
7727,1
25180,0
16438,0
1496,1
4035,1
17712,0
30676,0
11387,0
21182,0
25343,0
14941,0
6411,1
17603,0
10106,1
6670,1
24934,0
9117,1
8596,1
23058,0
6520,1
11700,0
13166,0
5941,1
10049,1
25068,0
8040,1
11942,0
15098,0
10785,1
18959,0
6043,1
13753,0
29510,0
7588,1
18863,0
6288,1
6475,1
17494,0
1424,1
29217,0
21814,0
5730,1
20403,0
17577,0
17869,0
21147,0
1182,1
20909,0
28939,0
30374,0
8647,1
20576,0
23111,0
20963,0
19925,0
24933,0
28271,0
26922,0
